TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5
96.0,0.039,0.0,0.09,0.09,0.087,0.6940000000000001,0.023,0.802,0.0,0.058,0.06,0.057,0.004,0.843,0.03,0.0,0.114,0.009000000000000001,0.0,0.232,0.59,0.125,0.0,0.053,0.016,0.565,0.019,0.26,0.14,0.0
97.0,0.039,0.0,0.08900000000000001,0.08900000000000001,0.087,0.6970000000000001,0.047,0.7909999999999999,0.0,0.041,0.071,0.049,0.02,0.334,0.149,0.0,0.393,0.104,0.02,0.212,0.561,0.135,0.0,0.071,0.011,0.573,0.014,0.361,0.04,0.0
98.0,0.04,0.0,0.086,0.086,0.086,0.703,0.041,0.804,0.0,0.037000000000000005,0.069,0.049,0.026,0.774,0.09,0.0,0.036000000000000004,0.07400000000000001,0.014,0.245,0.284,0.133,0.0,0.32299999999999995,0.014,0.589,0.013,0.348,0.036000000000000004,0.0
99.0,0.036000000000000004,0.0,0.086,0.076,0.087,0.716,0.034,0.6709999999999999,0.0,0.059,0.054000000000000006,0.181,0.034,0.7070000000000001,0.09,0.0,0.019,0.15,0.0,0.305,0.326,0.1,0.0,0.269,0.016,0.468,0.187,0.3,0.03,0.0
100.0,0.056,0.0,0.069,0.049,0.08900000000000001,0.7390000000000001,0.026,0.332,0.0,0.078,0.041,0.523,0.049,0.443,0.13,0.0,0.024,0.354,0.004,0.598,0.07,0.029,0.0,0.299,0.029,0.107,0.691,0.145,0.029,0.0
101.0,0.1,0.0,0.059,0.041,0.093,0.7070000000000001,0.016,0.195,0.0,0.103,0.593,0.093,0.006999999999999999,0.7829999999999999,0.116,0.0,0.013,0.081,0.006999999999999999,0.541,0.333,0.065,0.0,0.054000000000000006,0.029,0.125,0.6809999999999999,0.136,0.029,0.0
102.0,0.064,0.0,0.151,0.109,0.114,0.561,0.006999999999999999,0.193,0.0,0.107,0.627,0.066,0.006,0.7559999999999999,0.117,0.0,0.014,0.107,0.0,0.214,0.591,0.09,0.0,0.104,0.014,0.452,0.179,0.316,0.039,0.0
103.0,0.034,0.0,0.207,0.113,0.251,0.394,0.003,0.204,0.0,0.123,0.624,0.046,0.0,0.857,0.059,0.0,0.019,0.066,0.0,0.632,0.153,0.1,0.0,0.116,0.011,0.581,0.013,0.344,0.05,0.0
104.0,0.033,0.0,0.129,0.087,0.514,0.237,0.013,0.249,0.0,0.087,0.33,0.321,0.0,0.84,0.023,0.0,0.06,0.077,0.0,0.757,0.07,0.069,0.0,0.104,0.01,0.534,0.009000000000000001,0.3,0.147,0.0
105.0,0.09,0.0,0.066,0.051,0.087,0.706,0.043,0.304,0.0,0.106,0.417,0.13,0.02,0.779,0.123,0.0,0.019,0.06,0.001,0.597,0.22,0.103,0.0,0.079,0.009000000000000001,0.705,0.01,0.241,0.036000000000000004,0.0
106.0,0.38,0.0,0.057,0.056,0.07,0.4370000000000001,0.029,0.758,0.0,0.076,0.064,0.073,0.056,0.384,0.16399999999999998,0.0,0.027000000000000003,0.369,0.0,0.412,0.379,0.139,0.0,0.07,0.013,0.616,0.014,0.327,0.03,0.0
107.0,0.573,0.0,0.07,0.071,0.071,0.214,0.023,0.8029999999999999,0.0,0.066,0.046,0.063,0.041,0.4370000000000001,0.161,0.0,0.021,0.339,0.0,0.6940000000000001,0.113,0.133,0.0,0.06,0.016,0.616,0.013,0.23,0.126,0.0
108.0,0.561,0.0,0.071,0.071,0.071,0.224,0.014,0.879,0.0,0.052000000000000005,0.02,0.034,0.009000000000000001,0.974,0.006999999999999999,0.0,0.003,0.006999999999999999,0.0,0.789,0.06,0.109,0.0,0.043,0.014,0.611,0.0,0.272,0.103,0.0
109.0,0.5770000000000001,0.0,0.071,0.071,0.071,0.209,0.014,0.903,0.0,0.038,0.023,0.021,0.006,0.973,0.01,0.0,0.004,0.006999999999999999,0.0,0.838,0.046,0.058,0.0,0.059,0.02,0.625,0.0,0.329,0.026,0.0
110.0,0.59,0.0,0.071,0.071,0.071,0.196,0.016,0.935,0.0,0.031,0.014,0.004,0.011,0.926,0.019,0.0,0.006,0.039,0.001,0.916,0.027000000000000003,0.034,0.0,0.021,0.021,0.687,0.0,0.27,0.021,0.0
111.0,0.591,0.0,0.071,0.071,0.071,0.194,0.014,0.915,0.0,0.03,0.017,0.023,0.023,0.443,0.079,0.0,0.033,0.423,0.006999999999999999,0.892,0.036000000000000004,0.039,0.0,0.026,0.024,0.66,0.0,0.292,0.024,0.0
112.0,0.58,0.0,0.071,0.071,0.071,0.206,0.021,0.918,0.0,0.021,0.026,0.014,0.014,0.826,0.026,0.0,0.117,0.017,0.027000000000000003,0.813,0.02,0.057,0.0,0.083,0.019,0.625,0.0,0.329,0.027000000000000003,0.0
113.0,0.584,0.0,0.071,0.071,0.071,0.201,0.033,0.79,0.0,0.075,0.047,0.054000000000000006,0.014,0.7340000000000001,0.049,0.0,0.16699999999999998,0.036000000000000004,0.044,0.488,0.04,0.07200000000000001,0.0,0.35600000000000004,0.014,0.5920000000000001,0.004,0.35,0.039,0.0
114.0,0.593,0.0,0.071,0.071,0.071,0.193,0.039,0.636,0.0,0.092,0.16899999999999998,0.064,0.003,0.979,0.006999999999999999,0.0,0.006,0.006,0.107,0.625,0.05,0.109,0.0,0.109,0.014,0.591,0.006,0.35200000000000004,0.037000000000000005,0.0
115.0,0.277,0.0,0.04,0.049,0.071,0.563,0.033,0.802,0.0,0.043,0.063,0.06,0.011,0.277,0.084,0.0,0.579,0.049,0.516,0.198,0.027000000000000003,0.163,0.0,0.096,0.02,0.523,0.014,0.407,0.036000000000000004,0.0
116.0,0.14300000000000002,0.0,0.043,0.043,0.071,0.7,0.041,0.752,0.0,0.05,0.07,0.086,0.033,0.7070000000000001,0.051,0.0,0.12,0.08900000000000001,0.22,0.125,0.006999999999999999,0.086,0.0,0.561,0.041,0.468,0.047,0.305,0.139,0.0
117.0,0.18600000000000005,0.0,0.04,0.033,0.046,0.696,0.051,0.599,0.0,0.049,0.051,0.249,0.029,0.363,0.047,0.0,0.017,0.544,0.103,0.154,0.029,0.086,0.0,0.629,0.057,0.515,0.123,0.231,0.07400000000000001,0.0
118.0,0.207,0.0,0.034,0.036000000000000004,0.059,0.664,0.041,0.441,0.0,0.075,0.16899999999999998,0.274,0.054000000000000006,0.217,0.31,0.0,0.021,0.397,0.197,0.108,0.003,0.067,0.0,0.626,0.047,0.7709999999999999,0.043,0.113,0.026,0.0
119.0,0.099,0.0,0.033,0.03,0.05,0.789,0.016,0.141,0.0,0.062,0.5770000000000001,0.204,0.04,0.364,0.117,0.0,0.026,0.453,0.259,0.073,0.013,0.067,0.0,0.589,0.016,0.845,0.043,0.075,0.021,0.0
120.0,0.121,0.0,0.043,0.031,0.066,0.7390000000000001,0.021,0.312,0.0,0.09,0.25,0.327,0.006999999999999999,0.583,0.019,0.0,0.004,0.387,0.126,0.145,0.011,0.069,0.0,0.649,0.051,0.7929999999999999,0.043,0.094,0.019,0.0
121.0,0.114,0.0,0.043,0.029,0.06,0.754,0.029,0.505,0.0,0.07,0.041,0.354,0.001,0.846,0.003,0.0,0.001,0.149,0.046,0.205,0.029,0.07400000000000001,0.0,0.647,0.116,0.7440000000000001,0.03,0.096,0.014,0.0
122.0,0.12,0.0,0.043,0.03,0.057,0.75,0.023,0.536,0.0,0.05,0.034,0.35700000000000004,0.01,0.7959999999999999,0.011,0.0,0.006,0.177,0.061,0.189,0.029,0.075,0.0,0.6459999999999999,0.014,0.85,0.043,0.075,0.019,0.0
123.0,0.133,0.0,0.04,0.033,0.057,0.737,0.02,0.556,0.0,0.067,0.019,0.339,0.006,0.833,0.01,0.0,0.003,0.149,0.06,0.206,0.029,0.063,0.0,0.643,0.0,0.865,0.026,0.056,0.053,0.0
124.0,0.183,0.0,0.031,0.037000000000000005,0.057,0.691,0.023,0.523,0.0,0.08,0.086,0.289,0.001,0.861,0.003,0.0,0.043,0.091,0.057,0.205,0.03,0.065,0.0,0.643,0.0,0.906,0.014,0.051,0.029,0.0
125.0,0.16,0.0,0.037000000000000005,0.041,0.059,0.703,0.039,0.5670000000000001,0.0,0.05,0.039,0.306,0.011,0.196,0.076,0.0,0.496,0.221,0.057,0.166,0.039,0.096,0.0,0.643,0.097,0.742,0.029,0.109,0.023,0.0
126.0,0.479,0.0,0.054000000000000006,0.057,0.069,0.341,0.02,0.866,0.0,0.05,0.024,0.04,0.001,0.804,0.023,0.0,0.15,0.021,0.124,0.201,0.006999999999999999,0.053,0.0,0.614,0.0,0.918,0.019,0.044,0.019,0.0
127.0,0.5529999999999999,0.0,0.06,0.069,0.07,0.249,0.016,0.8270000000000001,0.0,0.058,0.026,0.07400000000000001,0.004,0.934,0.003,0.0,0.044,0.014,0.051,0.226,0.027000000000000003,0.054000000000000006,0.0,0.6409999999999999,0.0,0.916,0.023,0.045,0.016,0.0
128.0,0.57,0.0,0.056,0.07,0.071,0.233,0.041,0.633,0.0,0.116,0.127,0.083,0.006999999999999999,0.836,0.024,0.0,0.09,0.043,0.043,0.193,0.03,0.091,0.0,0.643,0.01,0.85,0.043,0.083,0.014,0.0
129.0,0.07,0.0,0.099,0.4,0.06,0.371,0.047,0.6890000000000001,0.0,0.08900000000000001,0.059,0.116,0.0,0.971,0.0,0.0,0.0,0.029,0.031,0.207,0.029,0.079,0.0,0.654,0.047,0.799,0.039,0.101,0.014,0.0
130.0,0.051,0.0,0.129,0.62,0.057,0.14300000000000002,0.039,0.7490000000000001,0.0,0.096,0.064,0.053,0.006,0.969,0.011,0.0,0.014,0.0,0.026,0.199,0.029,0.08900000000000001,0.0,0.657,0.05,0.769,0.044,0.122,0.014,0.0
131.0,0.064,0.0,0.121,0.454,0.063,0.297,0.017,0.6970000000000001,0.0,0.111,0.077,0.097,0.013,0.947,0.019,0.0,0.02,0.001,0.023,0.196,0.03,0.094,0.0,0.657,0.057,0.725,0.054000000000000006,0.149,0.014,0.0
132.0,0.077,0.0,0.076,0.086,0.061,0.7,0.033,0.618,0.0,0.077,0.043,0.229,0.004,0.9,0.006999999999999999,0.0,0.006999999999999999,0.081,0.027000000000000003,0.219,0.03,0.077,0.0,0.647,0.061,0.7290000000000001,0.053,0.142,0.014,0.0
133.0,0.123,0.0,0.051,0.054000000000000006,0.057,0.7140000000000001,0.041,0.424,0.0,0.118,0.061,0.35600000000000004,0.014,0.7440000000000001,0.019,0.0,0.027000000000000003,0.196,0.029,0.206,0.033,0.09,0.0,0.643,0.059,0.6970000000000001,0.07,0.16,0.014,0.0
134.0,0.107,0.0,0.06,0.061,0.057,0.7140000000000001,0.033,0.509,0.0,0.069,0.039,0.35,0.006999999999999999,0.7859999999999999,0.013,0.0,0.011,0.183,0.029,0.204,0.033,0.092,0.0,0.643,0.076,0.659,0.07,0.17,0.026,0.0
135.0,0.05,0.0,0.03,0.03,0.029,0.861,0.036000000000000004,0.471,0.0,0.076,0.064,0.353,0.006,0.42,0.02,0.0,0.001,0.5529999999999999,0.021,0.113,0.029,0.055,0.0,0.7809999999999999,0.099,0.626,0.07,0.173,0.033,0.0
136.0,0.097,0.0,0.03,0.027000000000000003,0.04,0.8059999999999999,0.033,0.5,0.0,0.085,0.03,0.353,0.004,0.5760000000000001,0.019,0.0,0.003,0.399,0.024,0.14400000000000002,0.027000000000000003,0.07,0.0,0.7340000000000001,0.053,0.7170000000000001,0.06,0.15,0.02,0.0
137.0,0.123,0.0,0.044,0.034,0.057,0.741,0.031,0.562,0.0,0.062,0.016,0.329,0.004,0.726,0.019,0.0,0.003,0.249,0.029,0.221,0.033,0.07,0.0,0.647,0.004,0.861,0.039,0.081,0.014,0.0
138.0,0.057,0.0,0.021,0.014,0.029,0.879,0.049,0.509,0.0,0.063,0.057,0.32299999999999995,0.003,0.486,0.026,0.0,0.003,0.483,0.021,0.107,0.016,0.044,0.0,0.8109999999999999,0.0,0.878,0.031,0.075,0.016,0.0
139.0,0.003,0.0,0.0,0.0,0.0,0.997,0.054000000000000006,0.209,0.0,0.037000000000000005,0.386,0.314,0.0,0.14400000000000002,0.034,0.0,0.006,0.816,0.014,0.028,0.006,0.005,0.0,0.947,0.0,0.862,0.049,0.075,0.014,0.0
140.0,0.01,0.0,0.004,0.001,0.006,0.979,0.063,0.222,0.0,0.056,0.341,0.317,0.0,0.157,0.03,0.0,0.001,0.8109999999999999,0.016,0.07400000000000001,0.021,0.025,0.0,0.8640000000000001,0.0,0.885,0.029,0.07200000000000001,0.014,0.0
141.0,0.024,0.0,0.0,0.0,0.0,0.976,0.061,0.324,0.0,0.11,0.16699999999999998,0.337,0.001,0.166,0.039,0.0,0.01,0.784,0.016,0.102,0.03,0.027000000000000003,0.0,0.826,0.004,0.8640000000000001,0.04,0.078,0.014,0.0
142.0,0.014,0.0,0.0,0.0,0.0,0.986,0.054000000000000006,0.353,0.0,0.084,0.16699999999999998,0.341,0.0,0.153,0.034,0.0,0.001,0.8109999999999999,0.014,0.066,0.02,0.01,0.0,0.89,0.001,0.862,0.044,0.078,0.014,0.0
143.0,0.013,0.0,0.0,0.0,0.0,0.987,0.006999999999999999,0.014,0.0,0.005,0.003,0.971,0.0,0.014,0.0,0.0,0.0,0.986,0.014,0.0,0.0,0.0,0.0,0.986,0.014,0.892,0.021,0.051,0.021,0.0
144.0,0.136,0.0,0.013,0.019,0.019,0.8140000000000001,0.013,0.173,0.0,0.028,0.011,0.774,0.029,0.366,0.056,0.0,0.013,0.537,0.024,0.069,0.017,0.041,0.0,0.8490000000000001,0.001,0.862,0.014,0.06,0.063,0.0
145.0,0.069,0.0,0.003,0.003,0.004,0.921,0.046,0.433,0.0,0.07400000000000001,0.103,0.344,0.017,0.211,0.053,0.0,0.01,0.7090000000000001,0.034,0.107,0.033,0.069,0.0,0.757,0.001,0.818,0.014,0.059,0.107,0.0
146.0,0.207,0.0,0.031,0.02,0.023,0.7190000000000001,0.05,0.326,0.0,0.098,0.179,0.34700000000000003,0.014,0.157,0.064,0.0,0.02,0.7440000000000001,0.031,0.099,0.03,0.061,0.0,0.779,0.006999999999999999,0.715,0.016,0.076,0.18600000000000005,0.0
147.0,0.48,0.0,0.051,0.05,0.053,0.366,0.047,0.448,0.0,0.092,0.13699999999999998,0.276,0.026,0.32299999999999995,0.071,0.0,0.02,0.56,0.04,0.159,0.041,0.103,0.0,0.657,0.013,0.64,0.034,0.14,0.173,0.0
148.0,0.444,0.0,0.051,0.049,0.046,0.41,0.06,0.33,0.0,0.102,0.23,0.279,0.03,0.273,0.07400000000000001,0.0,0.031,0.591,0.073,0.155,0.029,0.095,0.0,0.649,0.013,0.614,0.057,0.196,0.12,0.0
149.0,0.51,0.0,0.067,0.056,0.071,0.29600000000000004,0.06,0.277,0.0,0.118,0.397,0.149,0.033,0.207,0.08900000000000001,0.0,0.029,0.643,0.08,0.16699999999999998,0.021,0.087,0.0,0.644,0.011,0.664,0.02,0.25,0.054000000000000006,0.0
150.0,0.194,0.0,0.031,0.037000000000000005,0.057,0.68,0.044,0.244,0.0,0.09,0.413,0.209,0.029,0.254,0.093,0.0,0.014,0.61,0.004,0.682,0.06,0.019,0.0,0.234,0.009000000000000001,0.659,0.024,0.247,0.061,0.0
151.0,0.359,0.0,0.049,0.049,0.06,0.484,0.069,0.45,0.0,0.113,0.2,0.16899999999999998,0.026,0.243,0.08900000000000001,0.0,0.021,0.621,0.0,0.737,0.063,0.017,0.0,0.183,0.0,0.8740000000000001,0.014,0.083,0.029,0.0
152.0,0.2,0.0,0.027000000000000003,0.027000000000000003,0.016,0.73,0.014,0.101,0.0,0.037000000000000005,0.017,0.83,0.014,0.199,0.056,0.0,0.006999999999999999,0.7240000000000001,0.0,0.561,0.073,0.015,0.0,0.35100000000000003,0.0,0.883,0.014,0.07400000000000001,0.029,0.0
153.0,0.569,0.0,0.07,0.07,0.067,0.224,0.019,0.239,0.0,0.091,0.529,0.123,0.029,0.263,0.087,0.0,0.014,0.607,0.0,0.797,0.07400000000000001,0.051,0.0,0.077,0.0,0.885,0.014,0.07200000000000001,0.029,0.0
154.0,0.586,0.0,0.071,0.071,0.071,0.2,0.029,0.378,0.0,0.093,0.479,0.021,0.053,0.326,0.124,0.0,0.024,0.473,0.0,0.87,0.044,0.037000000000000005,0.0,0.049,0.0,0.89,0.014,0.068,0.027000000000000003,0.0
155.0,0.569,0.0,0.071,0.071,0.071,0.217,0.033,0.342,0.0,0.092,0.49,0.043,0.06,0.6759999999999999,0.133,0.0,0.024,0.107,0.0,0.8370000000000001,0.07400000000000001,0.043,0.0,0.046,0.02,0.682,0.05,0.15,0.099,0.0
156.0,0.57,0.0,0.071,0.069,0.07400000000000001,0.21600000000000005,0.009000000000000001,0.199,0.0,0.117,0.62,0.056,0.016,0.73,0.073,0.0,0.021,0.16,0.0,0.698,0.124,0.103,0.0,0.07400000000000001,0.034,0.643,0.047,0.16699999999999998,0.109,0.0
157.0,0.281,0.0,0.051,0.056,0.061,0.55,0.013,0.161,0.0,0.225,0.503,0.099,0.037000000000000005,0.5429999999999999,0.107,0.0,0.036000000000000004,0.277,0.0,0.287,0.539,0.104,0.0,0.07,0.024,0.795,0.041,0.095,0.044,0.0
158.0,0.093,0.0,0.061,0.061,0.059,0.726,0.023,0.273,0.0,0.114,0.28600000000000003,0.304,0.053,0.339,0.103,0.0,0.031,0.474,0.001,0.238,0.496,0.08199999999999999,0.0,0.183,0.133,0.5489999999999999,0.067,0.161,0.09,0.0
159.0,0.08900000000000001,0.0,0.067,0.073,0.07,0.701,0.004,0.16699999999999998,0.0,0.106,0.487,0.236,0.026,0.7340000000000001,0.07400000000000001,0.0,0.036000000000000004,0.13,0.0,0.299,0.47,0.118,0.0,0.113,0.373,0.265,0.043,0.116,0.203,0.0
160.0,0.097,0.0,0.063,0.069,0.073,0.6990000000000001,0.003,0.161,0.0,0.121,0.634,0.08,0.023,0.7559999999999999,0.083,0.0,0.041,0.097,0.001,0.4270000000000001,0.313,0.133,0.0,0.126,0.5710000000000001,0.205,0.029,0.095,0.1,0.0
161.0,0.073,0.0,0.073,0.083,0.064,0.7070000000000001,0.006,0.196,0.0,0.104,0.619,0.076,0.011,0.861,0.044,0.0,0.023,0.06,0.001,0.5329999999999999,0.181,0.102,0.0,0.181,0.284,0.545,0.033,0.107,0.031,0.0
162.0,0.1,0.0,0.061,0.067,0.057,0.7140000000000001,0.014,0.294,0.0,0.075,0.579,0.039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.862,0.059,0.058,0.0,0.021,0.101,0.728,0.037000000000000005,0.107,0.026,0.0
163.0,0.097,0.0,0.063,0.069,0.057,0.7140000000000001,0.001,0.231,0.0,0.107,0.616,0.044,0.004,0.956,0.014,0.0,0.009000000000000001,0.017,0.0,0.778,0.08,0.107,0.0,0.036000000000000004,0.094,0.7170000000000001,0.044,0.119,0.026,0.0
164.0,0.18,0.0,0.081,0.066,0.083,0.59,0.014,0.161,0.0,0.124,0.631,0.069,0.04,0.737,0.097,0.0,0.039,0.087,0.0,0.317,0.496,0.129,0.0,0.059,0.441,0.343,0.05,0.122,0.044,0.0
165.0,0.146,0.0,0.04,0.05,0.069,0.696,0.014,0.147,0.0,0.127,0.64,0.071,0.014,0.78,0.091,0.0,0.029,0.086,0.0,0.209,0.644,0.091,0.0,0.056,0.13699999999999998,0.624,0.05,0.146,0.043,0.0
166.0,0.127,0.0,0.05,0.051,0.057,0.7140000000000001,0.014,0.179,0.0,0.117,0.63,0.06,0.009000000000000001,0.913,0.033,0.0,0.017,0.029,0.013,0.586,0.179,0.064,0.0,0.159,0.056,0.7090000000000001,0.061,0.152,0.021,0.0
167.0,0.073,0.0,0.071,0.084,0.057,0.7140000000000001,0.011,0.17800000000000002,0.0,0.103,0.6,0.107,0.027000000000000003,0.789,0.049,0.0,0.023,0.113,0.037000000000000005,0.72,0.059,0.068,0.0,0.117,0.011,0.484,0.016,0.07200000000000001,0.417,0.0
168.0,0.134,0.0,0.046,0.049,0.057,0.7140000000000001,0.003,0.146,0.0,0.066,0.54,0.246,0.103,0.28600000000000003,0.194,0.0,0.073,0.344,0.1,0.359,0.043,0.13,0.0,0.369,0.014,0.35200000000000004,0.014,0.07400000000000001,0.546,0.0
169.0,0.14300000000000002,0.0,0.043,0.043,0.06,0.711,0.001,0.095,0.0,0.265,0.349,0.29,0.046,0.214,0.079,0.0,0.04,0.621,0.146,0.285,0.016,0.1,0.0,0.453,0.051,0.475,0.023,0.091,0.36,0.0
170.0,0.061,0.0,0.139,0.084,0.501,0.214,0.013,0.135,0.0,0.2,0.564,0.087,0.041,0.28600000000000003,0.32,0.0,0.126,0.227,0.123,0.274,0.011,0.106,0.0,0.486,0.013,0.394,0.021,0.08900000000000001,0.483,0.0
171.0,0.029,0.0,0.14300000000000002,0.1,0.7,0.029,0.011,0.184,0.0,0.17600000000000002,0.5870000000000001,0.041,0.0,0.82,0.033,0.0,0.126,0.021,0.049,0.618,0.069,0.119,0.0,0.146,0.009000000000000001,0.457,0.014,0.076,0.444,0.0
172.0,0.029,0.0,0.14300000000000002,0.1,0.7,0.029,0.013,0.225,0.0,0.122,0.599,0.041,0.0,0.893,0.001,0.0,0.106,0.0,0.014,0.826,0.05,0.05,0.0,0.06,0.013,0.415,0.001,0.068,0.503,0.0
173.0,0.029,0.0,0.14300000000000002,0.1,0.696,0.033,0.026,0.294,0.0,0.11,0.529,0.041,0.01,0.851,0.027000000000000003,0.0,0.086,0.026,0.033,0.8,0.05,0.059,0.0,0.059,0.011,0.414,0.014,0.076,0.484,0.0
174.0,0.036000000000000004,0.0,0.114,0.091,0.321,0.4370000000000001,0.064,0.635,0.0,0.17800000000000002,0.063,0.06,0.08900000000000001,0.54,0.173,0.0,0.043,0.156,0.099,0.6920000000000001,0.036000000000000004,0.087,0.0,0.087,0.004,0.562,0.006999999999999999,0.098,0.329,0.0
175.0,0.029,0.0,0.086,0.091,0.086,0.7090000000000001,0.047,0.524,0.0,0.126,0.28600000000000003,0.017,0.024,0.823,0.077,0.0,0.026,0.05,0.01,0.8390000000000001,0.061,0.046,0.0,0.044,0.003,0.6,0.003,0.094,0.3,0.0
176.0,0.029,0.0,0.117,0.091,0.371,0.391,0.013,0.17800000000000002,0.0,0.128,0.63,0.051,0.001,0.899,0.033,0.0,0.027000000000000003,0.04,0.021,0.81,0.053,0.054000000000000006,0.0,0.061,0.019,0.534,0.079,0.15,0.219,0.0
177.0,0.027000000000000003,0.0,0.127,0.096,0.469,0.281,0.006999999999999999,0.171,0.0,0.161,0.604,0.056,0.0,0.8190000000000001,0.06,0.0,0.057,0.064,0.04,0.762,0.046,0.068,0.0,0.084,0.061,0.379,0.106,0.161,0.293,0.0
178.0,0.024,0.0,0.087,0.083,0.093,0.713,0.003,0.128,0.0,0.104,0.599,0.16699999999999998,0.037000000000000005,0.481,0.121,0.0,0.043,0.317,0.05,0.6609999999999999,0.047,0.077,0.0,0.16399999999999998,0.209,0.383,0.07,0.16399999999999998,0.174,0.0
179.0,0.069,0.0,0.057,0.046,0.081,0.747,0.009000000000000001,0.07400000000000001,0.0,0.071,0.5429999999999999,0.303,0.026,0.133,0.069,0.0,0.04,0.733,0.009000000000000001,0.228,0.307,0.064,0.0,0.393,0.149,0.6779999999999999,0.039,0.098,0.037000000000000005,0.0
180.0,0.131,0.0,0.044,0.044,0.067,0.713,0.004,0.103,0.0,0.08,0.557,0.256,0.03,0.204,0.087,0.0,0.041,0.637,0.0,0.123,0.5710000000000001,0.084,0.0,0.221,0.006999999999999999,0.897,0.029,0.053,0.014,0.0
181.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.009000000000000001,0.154,0.0,0.103,0.597,0.13699999999999998,0.021,0.593,0.08,0.0,0.033,0.273,0.0,0.163,0.616,0.107,0.0,0.114,0.004,0.895,0.03,0.053,0.017,0.0
182.0,0.413,0.0,0.061,0.053,0.07400000000000001,0.399,0.011,0.14800000000000002,0.0,0.115,0.62,0.106,0.029,0.16899999999999998,0.09,0.0,0.043,0.67,0.0,0.182,0.643,0.09,0.0,0.086,0.004,0.9,0.029,0.053,0.014,0.0
183.0,0.56,0.0,0.07,0.057,0.086,0.227,0.016,0.163,0.0,0.126,0.637,0.059,0.027000000000000003,0.17600000000000002,0.08900000000000001,0.0,0.04,0.669,0.0,0.195,0.6559999999999999,0.103,0.0,0.046,0.001,0.901,0.026,0.053,0.019,0.0
184.0,0.557,0.0,0.07,0.059,0.081,0.233,0.016,0.147,0.0,0.123,0.64,0.07400000000000001,0.029,0.209,0.101,0.0,0.049,0.613,0.009000000000000001,0.194,0.247,0.101,0.0,0.45,0.014,0.581,0.014,0.068,0.32299999999999995,0.0
185.0,0.29600000000000004,0.0,0.067,0.067,0.067,0.503,0.01,0.141,0.0,0.107,0.604,0.139,0.03,0.5539999999999999,0.093,0.0,0.039,0.284,0.014,0.241,0.049,0.084,0.0,0.613,0.016,0.517,0.019,0.136,0.313,0.0
186.0,0.043,0.0,0.226,0.227,0.147,0.35700000000000004,0.011,0.109,0.0,0.104,0.593,0.183,0.029,0.163,0.094,0.0,0.037000000000000005,0.677,0.006,0.266,0.29600000000000004,0.106,0.0,0.327,0.0,0.865,0.014,0.092,0.029,0.0
187.0,0.044,0.0,0.179,0.13699999999999998,0.136,0.504,0.013,0.106,0.0,0.104,0.603,0.174,0.033,0.349,0.096,0.0,0.043,0.48,0.0,0.334,0.106,0.111,0.0,0.449,0.009000000000000001,0.639,0.021,0.263,0.069,0.0
188.0,0.017,0.0,0.123,0.063,0.509,0.289,0.021,0.112,0.0,0.109,0.604,0.153,0.026,0.16399999999999998,0.081,0.0,0.141,0.5870000000000001,0.003,0.277,0.266,0.113,0.0,0.341,0.014,0.301,0.004,0.502,0.179,0.0
189.0,0.011,0.0,0.087,0.17600000000000002,0.6890000000000001,0.037000000000000005,0.011,0.119,0.0,0.252,0.551,0.066,0.016,0.401,0.103,0.0,0.403,0.077,0.0,0.524,0.08,0.153,0.0,0.243,0.011,0.306,0.0,0.555,0.127,0.0
190.0,0.001,0.0,0.027000000000000003,0.113,0.853,0.006,0.013,0.056,0.0,0.123,0.7859999999999999,0.023,0.0,0.083,0.069,0.0,0.789,0.06,0.0,0.738,0.124,0.095,0.0,0.043,0.0,0.215,0.0,0.294,0.491,0.0
191.0,0.0,0.0,0.03,0.106,0.856,0.009000000000000001,0.03,0.051,0.0,0.138,0.7340000000000001,0.047,0.0,0.094,0.07400000000000001,0.0,0.7659999999999999,0.066,0.0,0.809,0.03,0.131,0.0,0.03,0.0,0.21600000000000005,0.0,0.29100000000000004,0.493,0.0
192.0,0.0,0.0,0.051,0.131,0.8059999999999999,0.011,0.011,0.033,0.0,0.103,0.84,0.013,0.0,0.059,0.06,0.0,0.8340000000000001,0.047,0.0,0.46,0.034,0.435,0.0,0.071,0.0,0.109,0.003,0.139,0.7490000000000001,0.0
193.0,0.0,0.0,0.234,0.171,0.5429999999999999,0.051,0.001,0.02,0.0,0.077,0.901,0.0,0.0,0.024,0.024,0.0,0.931,0.02,0.0,0.578,0.021,0.345,0.0,0.056,0.0,0.025,0.004,0.038,0.933,0.0
